id	file	line	function	arg_index	definition	expansion_occurrence	domains	images	modes	before_line	before_function	before_name	final_name	decision	semantic_reason	reviewer
P00980	src/game/item.c	220	item_menu_buy	0	1	0	KfItemStockBank	GAME.EXE	modern|retail	220	item_menu_buy	shop_id	shop_bank	rename	Shop bank selecting stock and buying price column; item.c:239 indexes item_stock[shop_id]; :309 and :330 subtract FIRST_SHOP for price-table column.	menu
P00981	src/game/item.c	341	item_menu_sell	0	1	0	KfItemStockBank	GAME.EXE	modern|retail	341	item_menu_sell	shop_id	shop_bank	rename	Trading shop bank selecting selling price column; item.c:358 reads player quantities independently; :440 uses shop_id minus FIRST_SHOP as sell-price column.	menu
P00982	src/game/item.c	449	item_pickup_confirm	0	1	0	KfObjectId	GAME.EXE	modern|retail	449	item_pickup_confirm	item_id	item_id	retain	Inventory object offered for pickup; item.c:460 indexes player stock by item_id then loads model and name; menu_enter_mode pickup branch forwards picked object ID.	menu
P00983	src/game/lighting.c	13	lighting_transition_color_matrix	0	1	0	MATRIX	GAME.EXE	modern|retail	13	lighting_transition_color_matrix	from	from	retain	Persistent starting color matrix for the complete multi-frame blend; GAME lighting.c:18 passes from,to through increasing blend values and calls render_frame(NULL,NULL) each step.	graphics
P00984	src/game/lighting.c	13	lighting_transition_color_matrix	1	1	0	MATRIX	GAME.EXE	modern|retail	13	lighting_transition_color_matrix	to	to	retain	Persistent destination color matrix for the complete multi-frame blend; GAME lighting.c:18-22 advances Q12 blend through unity; caller-provided endpoint stays fixed across frames.	graphics
P00988	src/game/lighting.c	26	color_matrix_set_rgb	3	1	0	MATRIX	GAME.EXE	modern|retail	26	color_matrix_set_rgb	matrix	matrix	retain	Color-matrix destination whose three rows receive RGB values; GAME lighting.c:28-36 stores red/green/blue across m[0]/m[1]/m[2]; translation fields are untouched.	graphics
P00989	src/game/lighting_presets.c	10	lighting_blend_current_color	0	1	0	MATRIX	GAME.EXE	modern|retail	10	lighting_blend_current_color	target	target	retain	Requested color-matrix endpoint when source is implicit current GTE state; GAME lighting_presets.c:14-15 ReadColorMatrix captures current then passes current,target,amount to the interpolating setter.	graphics
P00991	src/game/magic.c	34	magic_load_records	0	1	0	KfMagicTable	GAME.EXE	modern|retail	34	magic_load_records	table	table	retain	Whole serialized magic table is copied into magic_records; table distinguishes the aggregate from individual spell records.	root
P00996	src/game/main.c	21	main	1	1	0	KfOverlayArguments	GAME.EXE	modern|retail	21	main	entry_args	entry_args	retain	Overlay entry argument block transported by PSX loader; both GAME and OPEN read their startup fields from it.	root
P00997	src/game/map_event.c	10	map_event_set_current	0	1	0	KfMapEvent	GAME.EXE	modern|retail	10	map_event_set_current	event	event	retain	Event instance published as the current event context.	root
P00998	src/game/map_event.c	16	map_event_refresh_dialogue_stage	0	1	0	KfMapEvent	GAME.EXE	modern|retail	16	map_event_refresh_dialogue_stage	event	event	retain	Event dialogue stage and page are updated from player progress and the event stage limit.	root
P00999	src/game/map_event.c	34	map_event_advance_animation_blocking	0	1	0	KfMapEvent	GAME.EXE	modern|retail	34	map_event_advance_animation_blocking	event	event	retain	Mutable event whose animation phase advances to the target while frames are rendered.	root
P01002	src/game/map_event.c	46	map_event_pool_load	0	1	0	KfMapEventDefinition	GAME.EXE	modern|retail	46	map_event_pool_load	definitions	definitions	retain	Serialized definition stream expands into runtime event instances; source and instance roles differ.	root
P01003	src/game/map_event.c	98	map_event_distance_to_point	0	1	0	KfMapEvent	GAME.EXE	modern|retail	98	map_event_distance_to_point	event	event	retain	Event reference position supplies one endpoint of the bounded distance calculation.	root
P01007	src/game/map_event.c	121	map_event_pool_find_target_in_cone	0	1	0	VECTOR	GAME.EXE	modern|retail	121	map_event_pool_find_target_in_cone	origin	origin	retain	World-space center of the cone query across map events; agrees with actor cone and radial queries.	root
P01015	src/game/map_event_render.c	21	render_map_event	0	1	0	KfMapEvent	GAME.EXE	modern|retail	21	render_map_event	event	event	retain	Map-event instance with reference transform, model and animation cache; GAME map_event_render.c:33-46 reads event.reference_position,rotation,model_index and animation fields before enqueueing model zero.	graphics
P01020	src/game/map_object.c	118	map_object_start_action_if_idle	0	1	0	KfMapObject	GAME.EXE	modern|retail	118	map_object_start_action_if_idle	object	object	retain	Mutable target object whose idle action and progress are initialized.	root
P01021	src/game/map_object.c	118	map_object_start_action_if_idle	1	1	0	KfMapObjectOperation	GAME.EXE	modern|retail	118	map_object_start_action_if_idle	action	action	retain	Operation assigned specifically to object->action; behavior_type elsewhere is a valid different role of the same operation domain.	root
P01025	src/game/map_object.c	156	map_object_spawn_effect	0	1	0	KfMapObjectDropSource	GAME.EXE	modern|retail	156	map_object_spawn_effect	kind	drop_source	rename	Selects placement-drop versus definition-drop pool; this is provenance rather than effect behavior kind.	root
P01026	src/game/map_object.c	156	map_object_spawn_effect	1	1	0	KfObjectId	GAME.EXE	modern|retail	156	map_object_spawn_effect	object_id	object_id	retain	Object identity installed in the acquired map-object instance and used to choose drop animation.	root
P01027	src/game/map_object.c	156	map_object_spawn_effect	2	1	0	VECTOR	GAME.EXE	modern|retail	156	map_object_spawn_effect	position	position	retain	Input world position copied into spawned object with the explicit Y offset.	root
P01030	src/game/map_object.c	193	map_object_spawn_actor_debris	1	1	0	VECTOR	GAME.EXE	modern|retail	193	map_object_spawn_actor_debris	position	position	retain	World-space center from which dropped actor gold is scattered.	root
P01034	src/game/map_object_pool.c	37	map_apply_copy_region	0	1	0	KfMapCopyRegionId	GAME.EXE	modern|retail	37	map_apply_copy_region	region_id	region_id	retain	Selects a predefined map-copy region before copying its cell data; identity is distinct from a map variant.	root
P01035	src/game/map_object_pool.c	76	map_object_mark_collision_edge	0	1	0	KfMapObject	GAME.EXE	modern|retail	76	map_object_mark_collision_edge	object	object	retain	Object pose and definition select the occupied edge cells to update.	root
P01036	src/game/map_object_pool.c	76	map_object_mark_collision_edge	1	1	0	KfMapCellKind	GAME.EXE	modern|retail	76	map_object_mark_collision_edge	value	cell_kind	rename	Value stored into collision-grid cells is a map-cell kind; generic value conceals the encoded domain.	root
P01038	src/game/map_object_pool.c	129	map_object_probe_forward	0	1	0	KfMapObject	GAME.EXE	modern|retail	129	map_object_probe_forward	object	object	retain	Object position and definition select the forward collision probe.	root
P01040	src/game/map_object_pool.c	189	map_object_definitions_load	0	1	0	KfMapObjectDefinitionTable	GAME.EXE	modern|retail	189	map_object_definitions_load	definitions	definitions	retain	Complete map-object definition table copied into its runtime owner; matches actor definitions loader.	root
P01041	src/game/map_object_pool.c	207	map_object_pool_load	0	1	0	KfMapObjectPlacement	GAME.EXE	modern|retail	207	map_object_pool_load	placements	placements	retain	Serialized placement stream expanded into runtime map objects until its terminator.	root
P01042	src/game/map_object_pool.c	319	map_object_distance_to_point	0	1	0	KfMapObject	GAME.EXE	modern|retail	319	map_object_distance_to_point	object	object	retain	Object instance supplies its position for bounded point distance.	root
P01051	src/game/map_scripts.c	398	map_event_interact	0	1	0	KfMapEvent	GAME.EXE	modern|retail	398	map_event_interact	event	event	retain	Interacted map event supplies character, behavior and dialogue state for dispatch.	root
P01052	src/game/map_scripts.c	466	map_show_screen_image	0	1	0	KfMapImageGroup	GAME.EXE	modern|retail	466	map_show_screen_image	group	group	retain	Selects the screen-image resource group, with image number passed separately.	root
P01054	src/game/map_scripts.c	478	map_interaction_dispatch	0	1	0	VECTOR	GAME.EXE	modern|retail	478	map_interaction_dispatch	position	position	retain	Player interaction world position centers actor/event/object searches.	root
P01055	src/game/map_scripts.c	478	map_interaction_dispatch	1	1	0	SVECTOR	GAME.EXE	modern|retail	478	map_interaction_dispatch	rotation	rotation	retain	Player view rotation supplies the facing angle for interaction cone searches.	root
P01064	src/game/matrix_rotation.c	63	angle_to_forward_xz	1	1	0	KfVecXZs	GAME.EXE	modern|retail	63	angle_to_forward_xz	direction	direction	retain	Output signed XZ forward direction derived from the supplied angle.	root
P01066	src/game/matrix_rotation.c	70	matrix_set_rotation_x	1	1	0	MATRIX	GAME.EXE	modern|retail	70	matrix_set_rotation_x	matrix	matrix	retain	Matrix whose rotation coefficients are replaced with an X-axis rotation; GAME matrix_rotation.c:75-83 and OPEN:16-24 write m[3][3] only; SDK MATRIX translation survives.	graphics
P01068	src/game/matrix_rotation.c	87	matrix_set_rotation_y	1	1	0	MATRIX	GAME.EXE	modern|retail	87	matrix_set_rotation_y	matrix	matrix	retain	Matrix whose rotation coefficients are replaced with a Y-axis rotation; GAME matrix_rotation.c:92-100 and OPEN:33-41 write cosine/sine XZ entries and identity Y; translation survives.	graphics
P01070	src/game/matrix_rotation.c	104	matrix_set_rotation_z	1	1	0	MATRIX	GAME.EXE	modern|retail	104	matrix_set_rotation_z	matrix	matrix	retain	Matrix whose rotation coefficients are replaced with a Z-axis rotation; GAME matrix_rotation.c:109-117 and OPEN:50-58 write XY cosine/sine and identity Z; translation survives.	graphics
P01071	src/game/matrix_rotation.c	121	matrix_set_rotation_yxz	0	1	0	KfEulerAngles	GAME.EXE	modern|retail	121	matrix_set_rotation_yxz	angles	angles	retain	Input Euler XYZ angle triplet composed in YXZ order; Both image implementations read angles.z/x/y into Z/X/Y rotation constructors and multiply the temporary matrices.	graphics
P01072	src/game/matrix_rotation.c	121	matrix_set_rotation_yxz	1	1	0	MATRIX	GAME.EXE	modern|retail	121	matrix_set_rotation_yxz	matrix	matrix	retain	Destination rotation matrix composed through SDK matrix operations; Both image implementations build X into matrix then multiply Z and Y temporaries through MulMatrix/MulMatrix2.	graphics
P01073	src/game/matrix_rotation.c	137	pitch_yaw_to_forward_vector	0	1	0	KfEulerAngles	GAME.EXE	modern|retail	137	pitch_yaw_to_forward_vector	angles	angles	retain	Input Euler pitch and yaw derive the forward vector; roll storage is not used by this operation.	root
P01074	src/game/matrix_rotation.c	137	pitch_yaw_to_forward_vector	1	1	0	SVECTOR	GAME.EXE	modern|retail	137	pitch_yaw_to_forward_vector	direction	direction	retain	Output forward direction, distinct from an input rotation despite identical SDK vector layout.	root
P01076	src/game/matrix_rotation.c	155	vector2s_scale_shift11	1	1	0	KfVecXZs	GAME.EXE	modern|retail	155	vector2s_scale_shift11	vector	vector	retain	XZ vector scaled in place; neither separate source nor output pointer exists.	root
P01078	src/game/matrix_rotation.c	165	vector3s_scale_shift12	1	1	0	SVECTOR	GAME.EXE	modern|retail	165	vector3s_scale_shift12	vector	vector	retain	Three-component signed vector scaled in place in GAME and OPEN.	root
P01083	src/game/matrix_rotation.c	198	vector3i_add_xz	0	1	0	VECTOR	GAME.EXE	modern|retail	198	vector3i_add_xz	destination	destination	retain	Vector receives an XZ delta in place; align header with definition and distinguish delta input.	root
P01084	src/game/matrix_rotation.c	198	vector3i_add_xz	1	1	0	KfVecXZs	GAME.EXE	modern|retail	198	vector3i_add_xz	delta	delta	retain	XZ displacement added to destination X/Z; no Y component is applied.	root
P01095	src/game/memory.c	51	memory_set_allocation_mode	0	1	0	KfMemoryAllocationMode	GAME.EXE|OPEN.EXE	modern|retail	51	memory_set_allocation_mode	mode	allocation_mode	rename	Selects arena creation, rebasing or heap allocation policy; not a Boolean switch.	root
P01097	src/game/menu_enter_mode.c	22	menu_enter_mode	0	1	0	KfMenuMode	GAME.EXE	modern|retail	22	menu_enter_mode	mode	menu_mode	rename	Menu dispatch mode and vararg contract; menu_enter_mode.c:29 switches ROOT/PICKUP/SHOP; va_start uses mode; all public overload declarations represent same dispatcher.	menu
P01098	src/game/menu_map_viewer.c	27	menu_map_viewer	0	1	0	KfObjectId	GAME.EXE	modern|retail	27	menu_map_viewer	item_code	item_id	rename	Map item ID choosing map-artwork set; menu_map_viewer.c:37 compares KF_ITEM_WATCHMAN_MAP; menu.c:268 passes selected inventory code, same item ID domain as other menu APIs.	menu
P01099	src/game/menu_runtime.c	28	menu_preview_light_source	0	1	0	MATRIX	GAME.EXE	modern|retail	28	menu_preview_light_source	light	light_source	rename	Output light-source direction matrix; menu_runtime.c:30-38 initializes directional-light matrix; preview callers pass lsrc or light_source then SetLightMatrix; translation fields intentionally untouched.	menu
P01102	src/game/menu_runtime.c	58	menu_status_draw_backdrop_quad	2	1	0	KfBoolStorage	GAME.EXE	modern|retail	58	menu_status_draw_backdrop_quad	flip_x	flip_x	retain	Horizontal texture reflection flag; menu_runtime.c:70,77 adjusts U origin and UV width sign; same bool type as flip_y but distinct axis.	menu
